id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,node_idx
648930,M,North Region,Lower Than A Level,10-20,35-55,0,60,N,25249
648972,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,25250
648995,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,25251
649004,M,London Region,Lower Than A Level,30-40%,35-55,0,90,N,25252
649009,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,120,N,25253
649020,M,London Region,HE Qualification,60-70%,35-55,0,60,N,25254
649028,F,South West Region,A Level or Equivalent,70-80%,0-35,0,240,Y,25255
649036,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,25256
649079,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,25257
649084,M,South Region,Lower Than A Level,50-60%,0-35,0,120,N,25258
649093,F,London Region,HE Qualification,20-30%,0-35,0,60,N,25259
649118,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,25260
649147,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,180,N,25261
649159,M,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,25262
649161,M,North Western Region,No Formal quals,30-40%,0-35,0,120,N,25263
649165,M,South Region,A Level or Equivalent,,0-35,0,60,N,25264
649207,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,25265
649212,M,North Region,Lower Than A Level,10-20,0-35,0,90,N,25266
649258,M,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,25267
649284,M,South East Region,Lower Than A Level,30-40%,0-35,0,120,N,25268
649325,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,25269
649336,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,25270
649379,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,25271
649385,M,South East Region,A Level or Equivalent,60-70%,0-35,0,90,Y,25272
649389,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,25273
649400,M,North Western Region,HE Qualification,90-100%,0-35,0,120,N,25274
649434,M,London Region,Lower Than A Level,0-10%,0-35,0,120,N,25275
649435,M,North Region,Lower Than A Level,,35-55,0,90,N,25276
649457,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,90,N,25277
649469,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,25278
649547,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,25279
649555,M,South Region,Lower Than A Level,50-60%,0-35,0,120,N,25280
649566,M,North Region,Lower Than A Level,,0-35,0,120,N,25281
649580,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,25282
649619,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,120,N,25283
649735,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,25284
649764,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,25285
649806,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,25286
649849,M,South East Region,A Level or Equivalent,30-40%,0-35,0,90,N,25287
649891,M,London Region,Lower Than A Level,60-70%,35-55,0,60,N,25288
649926,M,Scotland,HE Qualification,10-20,0-35,0,60,N,25289
649952,M,North Region,Lower Than A Level,,0-35,0,60,N,25290
649954,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,25291
649979,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,25292
650031,F,North Western Region,Lower Than A Level,30-40%,0-35,0,120,N,25293
650048,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,25294
650052,F,West Midlands Region,HE Qualification,60-70%,0-35,0,120,N,25295
650054,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,25296
650108,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,25297
650123,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,25298
650148,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,150,N,25299
650160,M,Wales,Lower Than A Level,20-30%,0-35,0,120,N,25300
650170,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,25301
650180,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,25302
650251,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,25303
650285,F,South East Region,HE Qualification,50-60%,35-55,0,60,N,25304
650287,F,Ireland,Lower Than A Level,0-10%,35-55,0,120,N,25305
650321,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,25306
650353,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,25307
650363,M,South East Region,A Level or Equivalent,30-40%,0-35,0,90,N,25308
650398,M,South East Region,A Level or Equivalent,10-20,0-35,0,180,N,25309
650400,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,25310
650461,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,25311
650464,M,London Region,Lower Than A Level,80-90%,0-35,0,60,N,25312
650469,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,25313
650473,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,25314
650543,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,25315
650570,M,Yorkshire Region,HE Qualification,70-80%,0-35,0,120,N,25316
650637,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,120,N,25317
650682,M,Wales,Lower Than A Level,30-40%,0-35,0,120,N,25318
650716,M,London Region,A Level or Equivalent,70-80%,35-55,0,120,N,25319
650717,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,150,N,25320
650758,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,120,N,25321
650791,M,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,25322
650861,F,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,N,25323
650866,M,Wales,A Level or Equivalent,30-40%,35-55,0,60,N,25324
650923,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,25325
650952,M,South Region,Lower Than A Level,70-80%,35-55,0,60,N,25326
650960,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,25327
651040,M,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,25328
651121,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,25329
651126,M,South East Region,Lower Than A Level,30-40%,0-35,0,120,N,25330
651182,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,25331
651200,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,25332
651238,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,25333
651253,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,25334
651255,F,Wales,A Level or Equivalent,20-30%,35-55,0,60,N,25335
651330,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,150,Y,25336
651334,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,25337
651351,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,25338
651354,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,N,25339
651381,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,25340
651398,M,South Region,Lower Than A Level,,0-35,0,120,N,25341
651419,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,25342
651473,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,25343
651478,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,25344
651498,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,25345
651555,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,25346
651598,F,North Region,Lower Than A Level,,0-35,0,60,N,25347
651608,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,120,N,25348
651611,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,Y,25349
651639,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,120,N,25350
651693,M,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,25351
651697,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,25352
651879,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,25353
651881,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,25354
651886,M,Scotland,HE Qualification,50-60%,0-35,0,90,N,25355
651927,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,25356
651972,F,Ireland,Lower Than A Level,60-70%,35-55,0,60,N,25357
651990,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,25358
652008,M,South Region,HE Qualification,60-70%,0-35,0,60,N,25359
652025,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,25360
652064,M,South West Region,Lower Than A Level,20-30%,35-55,0,60,N,25361
652087,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,25362
652311,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,25363
652333,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,150,N,25364
652335,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,25365
652336,M,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,25366
652438,F,Ireland,Lower Than A Level,,0-35,0,60,N,25367
652569,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,25368
652576,M,Wales,HE Qualification,20-30%,0-35,0,120,N,25369
652593,M,South Region,Lower Than A Level,80-90%,35-55,0,120,N,25370
652625,F,Wales,Lower Than A Level,60-70%,0-35,0,60,Y,25371
652647,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,25372
652659,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,25373
652664,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,25374
652672,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,25375
652684,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,25376
652706,M,North Region,A Level or Equivalent,50-60%,0-35,0,120,N,25377
652711,M,Wales,Lower Than A Level,50-60%,35-55,0,60,N,25378
652752,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,25379
652753,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,N,25380
652769,M,Ireland,A Level or Equivalent,60-70%,0-35,0,60,N,25381
652788,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,25382
652801,F,Wales,Lower Than A Level,20-30%,35-55,0,60,Y,25383
652824,M,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,25384
652832,M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,25385
652887,F,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,25386
652890,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,25387
652898,M,North Western Region,Lower Than A Level,10-20,0-35,0,90,N,25388
652998,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,25389
653045,M,Ireland,Lower Than A Level,90-100%,35-55,0,60,N,25390
653144,M,Scotland,HE Qualification,50-60%,0-35,0,90,N,25391
653174,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,25392
653183,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,25393
653206,M,London Region,Lower Than A Level,20-30%,0-35,0,240,N,25394
653255,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,25395
653297,M,North Region,Lower Than A Level,,0-35,0,60,N,25396
653301,F,Ireland,A Level or Equivalent,70-80%,0-35,0,90,N,25397
653336,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,25398
653356,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,25399
653372,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,25400
653381,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,25401
653417,M,London Region,A Level or Equivalent,70-80%,0-35,0,120,N,25402
653536,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,25403
653558,M,South East Region,Lower Than A Level,10-20,0-35,0,60,N,25404
653567,M,North Region,A Level or Equivalent,90-100%,0-35,0,60,N,25405
653595,M,South East Region,HE Qualification,10-20,0-35,0,60,N,25406
653616,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,25407
653653,M,South Region,Lower Than A Level,10-20,0-35,0,90,Y,25408
653659,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,25409
653747,F,Wales,A Level or Equivalent,40-50%,0-35,0,90,N,25410
653773,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,Y,25411
653797,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,Y,25412
653841,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,90,N,25413
653846,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,120,N,25414
653848,M,North Region,Lower Than A Level,10-20,0-35,0,120,Y,25415
653854,M,North Western Region,HE Qualification,0-10%,0-35,0,120,N,25416
653857,M,Scotland,HE Qualification,30-40%,35-55,0,90,N,25417
653988,M,London Region,No Formal quals,10-20,0-35,0,120,N,25418
654045,F,Wales,HE Qualification,50-60%,35-55,0,60,N,25419
654048,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,240,N,25420
654094,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,Y,25421
654112,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,25422
654169,M,North Region,Lower Than A Level,,0-35,0,60,N,25423
654217,M,North Region,Lower Than A Level,70-80%,35-55,0,60,N,25424
654228,F,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,25425
654236,M,North Region,A Level or Equivalent,,0-35,0,90,N,25426
654260,M,Ireland,A Level or Equivalent,,0-35,0,120,N,25427
654289,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,25428
654338,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,25429
654339,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,25430
654351,M,Scotland,HE Qualification,80-90%,0-35,0,90,N,25431
654432,M,London Region,HE Qualification,20-30%,35-55,0,60,N,25432
654441,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,25433
654563,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,25434
654565,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,25435
654578,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,25436
654597,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,25437
654619,M,London Region,Lower Than A Level,10-20,35-55,0,120,N,25438
654620,F,South West Region,A Level or Equivalent,60-70%,0-35,0,120,N,25439
654677,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,25440
654684,F,North Region,Lower Than A Level,,0-35,0,90,N,25441
654692,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,25442
654698,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,25443
654732,F,London Region,Lower Than A Level,10-20,0-35,0,120,N,25444
654738,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,25445
654816,F,London Region,Lower Than A Level,10-20,35-55,0,180,N,25446
654819,M,Wales,Lower Than A Level,0-10%,0-35,0,90,Y,25447
654824,M,North Region,Lower Than A Level,,35-55,0,60,N,25448
654834,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,25449
654852,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,25450
654867,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,25451
654943,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,25452
654947,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,25453
655028,M,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,25454
655088,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,Y,25455
655113,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,25456
655115,M,North Region,Lower Than A Level,,0-35,0,60,Y,25457
655124,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,25458
655127,F,Ireland,A Level or Equivalent,30-40%,0-35,0,90,N,25459
655386,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,25460
655402,F,London Region,Lower Than A Level,30-40%,0-35,0,150,N,25461
655412,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,25462
655416,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,25463
655417,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,25464
655445,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,25465
655492,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,25466
655569,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,25467
655629,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,25468
655720,M,Scotland,HE Qualification,40-50%,35-55,0,120,N,25469
655747,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,80,N,25470
655796,M,North Region,A Level or Equivalent,30-40%,0-35,0,120,N,25471
655852,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,25472
655981,M,East Midlands Region,HE Qualification,80-90%,35-55,0,60,N,25473
656029,M,South Region,Lower Than A Level,70-80%,35-55,0,150,N,25474
656065,F,South East Region,HE Qualification,80-90%,0-35,0,60,N,25475
656086,M,North Region,A Level or Equivalent,10-20,0-35,0,90,N,25476
656092,M,North Region,A Level or Equivalent,,0-35,0,120,N,25477
656102,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,25478
656107,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,25479
656131,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,25480
656145,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,Y,25481
656150,M,West Midlands Region,Lower Than A Level,,0-35,0,120,N,25482
656158,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,25483
656159,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,25484
656165,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,25485
656234,M,Ireland,Lower Than A Level,,0-35,0,60,N,25486
656323,M,South West Region,Lower Than A Level,90-100%,0-35,0,120,Y,25487
656353,M,London Region,A Level or Equivalent,30-40%,35-55,0,120,N,25488
656360,M,London Region,Lower Than A Level,20-30%,0-35,0,180,N,25489
656414,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,25490
656436,M,South West Region,A Level or Equivalent,50-60%,35-55,0,90,N,25491
656441,M,East Anglian Region,HE Qualification,60-70%,0-35,0,180,N,25492
656510,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,90,N,25493
656512,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,25494
656519,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,Y,25495
656529,M,Ireland,A Level or Equivalent,50-60%,35-55,0,60,N,25496
656565,F,London Region,No Formal quals,20-30%,0-35,0,60,N,25497
656579,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,25498
656599,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,25499
656607,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,25500
656622,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,25501
656651,M,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,25502
656677,M,South Region,Lower Than A Level,70-80%,35-55,0,60,N,25503
656693,M,South East Region,A Level or Equivalent,0-10%,0-35,0,60,N,25504
656734,F,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,25505
656791,M,London Region,A Level or Equivalent,10-20,35-55,0,90,N,25506
656800,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,240,N,25507
656882,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,60,N,25508
656988,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,25509
656996,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,25510
657118,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,240,N,25511
657181,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,25512
657184,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,25513
657220,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,25514
657330,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,25515
657344,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,25516
674222,M,Ireland,HE Qualification,,35-55,0,60,N,25517
674226,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,25518
674236,M,Wales,A Level or Equivalent,0-10%,0-35,0,120,N,25519
674260,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,25520
674261,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,25521
674262,F,Wales,HE Qualification,40-50%,0-35,0,90,N,25522
674320,M,South East Region,Lower Than A Level,10-20,0-35,0,120,N,25523
